ID	5_11_1_1	5_12_2_1	5_13_5_1	5_14_1_1	5_14_5_1	5_12_2_3	5_13_5_3	5_14_1_3	5_14_5_3	5_11_1_3	5_12_2_5	5_13_5_5	5_14_1_5	5_14_5_5
3752_1	1	0	0	0	0	0	1	0	4	1	8	6	2	4
3751_1	6	1	0	0	0	0	2	0	24	2	16	19	2	18
3750_1	5	8	14	2	0	26	200	9	257	82	448	331	61	353
375_1	3	1	2	0	0	2	10	0	37	4	22	42	2	35
3749_1	5	0	0	1	0	5	8	0	22	6	23	19	0	22
3748_1	7	3	2	0	2	9	129	0	163	57	255	113	17	499
3747_1	1	0	1	0	0	2	7	0	23	4	145	44	3	15
3746_1	0	1	0	0	0	0	0	0	0	0	0	0	0	3
3745_1	4	0	1	0	0	1	12	0	17	3	22	19	3	49
3744_1	13	0	4	0	2	10	22	6	52	11	15	18	2	31
3743_1	0	0	0	0	0	2	6	0	2	0	1	2	2	8
3742_1	5	0	4	0	0	5	74	0	79	37	104	78	22	149
3741_1	4	1	1	1	0	2	7	3	23	1	14	14	4	45
3740_1	0	0	0	0	0	2	8	0	9	3	8	9	3	11
374_1	13	0	4	2	2	5	29	1	34	37	153	108	29	112
3739_1	2	2	0	0	0	0	7	0	8	1	13	22	0	31
3738_1	28	3	8	2	0	11	22	9	63	14	19	47	10	84
3737_1	3	0	1	0	0	0	6	0	12	1	13	4	0	7
3736_1	1	0	0	0	2	1	1	0	8	3	20	12	2	24
3735_1	8	0	2	2	0	6	33	2	39	9	60	20	2	81
3734_1	7	0	0	0	0	1	1	1	8	1	16	2	0	11
3733_1	9	1	4	0	1	17	45	2	65	25	124	86	10	116
3732_1	7	1	4	1	2	5	40	1	260	25	265	195	6	112
3731_1	9	1	4	3	0	6	21	1	41	12	40	28	4	67
3730_1	61	4	11	3	4	14	32	4	161	7	31	126	6	123
373_1	9	0	5	2	0	2	30	1	60	41	107	188	22	109
3729_1	0	0	0	0	0	0	1	0	0	0	0	1	0	1
3728_1	3	1	4	3	0	2	40	2	57	2	137	52	14	81
3727_1	7	2	3	1	1	3	3	4	9	2	16	6	0	21
3726_1	0	0	0	0	0	1	2	0	4	3	8	8	4	29
3725_1	6	0	0	0	0	1	0	0	9	0	7	0	0	0
3724_1	5	0	0	0	1	1	3	2	16	1	1	3	0	1
3723_1	10	2	1	0	0	7	19	8	159	6	41	119	16	136
3722_1	5	0	0	0	0	0	1	1	6	0	2	3	0	2
3721_1	3	0	0	0	0	8	5	3	9	1	1	4	0	12
3720_1	9	0	1	0	0	0	10	3	9	1	34	9	5	13
372_1	25	0	2	0	0	2	62	1	117	30	131	100	19	218
3719_1	6	3	2	2	3	15	68	1	102	36	233	133	20	371
3718_1	1	0	0	0	1	0	4	0	1	0	0	1	0	1
3717_1	10	3	5	1	0	4	4	0	13	0	3	3	0	3
3716_1	24	0	2	0	2	13	29	2	61	1	5	20	3	44
3715_1	2	0	4	0	1	2	4	0	11	18	16	42	5	80
3714_1	7	1	1	0	0	1	0	0	5	0	0	1	0	1
3713_1	5	1	20	1	3	11	183	1	289	103	659	278	54	685
3712_1	10	0	0	0	0	5	5	1	21	5	64	64	2	25
3711_1	5	1	0	0	0	0	6	0	2	4	4	3	1	8
3710_1	0	0	4	1	0	12	76	0	42	33	136	70	34	253
371_1	0	0	0	0	0	0	5	0	4	2	12	1	0	2
3709_1	7	0	2	2	0	2	13	0	24	5	26	26	3	26
3708_1	3	0	1	0	1	2	53	0	70	23	104	89	17	48
3707_1	8	0	6	1	1	11	159	3	175	17	150	124	21	212
3706_1	18	2	1	1	1	4	30	4	88	14	79	82	3	62
3705_1	3	0	0	0	0	0	0	0	1	0	1	0	0	6
3704_1	0	0	2	0	0	1	28	0	26	8	53	18	10	65
3703_1	2	0	1	0	0	1	1	1	3	1	1	8	0	13
3702_1	5	0	8	0	0	8	89	2	140	41	256	128	28	318
3701_1	24	3	10	0	1	11	144	15	178	42	361	91	14	308
3700_1	1	1	2	0	0	0	9	0	8	2	9	5	3	24
370_1	3	0	2	0	1	1	45	2	190	43	134	59	20	412
37_1	35	0	19	1	2	33	92	5	227	44	380	216	22	358
3699_1	4	0	1	0	0	0	0	0	2	0	2	2	0	0
3698_1	0	0	0	0	0	0	1	0	4	0	0	0	0	0
3697_1	0	0	0	0	0	1	3	0	3	0	1	8	0	8
3696_1	44	3	8	2	3	29	105	35	202	24	288	213	23	324
3695_1	1	0	0	0	0	0	2	1	14	2	1	2	0	10
3694_1	2	0	0	0	0	9	157	9	822	152	405	919	97	982
3693_1	3	0	0	0	0	1	0	1	9	7	28	21	4	35
3692_1	1	0	0	0	0	0	1	0	4	0	0	1	0	1
3691_1	17	0	1	0	0	11	22	3	36	9	14	20	3	42
3690_1	5	0	0	1	0	0	0	0	8	0	0	1	0	1
369_1	4	0	1	0	0	1	7	0	20	1	14	8	0	18
3689_1	2	0	0	2	0	3	1	1	8	1	1	4	0	10
3688_1	14	1	0	0	0	6	6	8	24	0	3	7	0	17
3687_1	8	0	1	0	0	2	18	0	30	4	55	35	7	49
3686_1	5	0	0	0	0	1	8	0	6	0	30	79	10	48
3685_1	25	1	7	1	2	6	30	4	73	27	239	85	14	236
3684_1	30	1	19	0	3	17	239	0	238	110	500	462	49	536
3683_1	23	2	4	0	3	2	88	2	108	37	163	61	7	275
3682_1	1	2	3	0	0	0	0	0	2	1	4	3	1	4
3681_1	13	1	4	0	0	1	37	0	26	23	117	60	17	329
3680_1	8	2	6	1	2	1	22	0	37	7	61	424	15	34
368_1	18	2	6	1	1	10	61	1	38	805	274	613	234	559
3679_1	6	3	4	1	0	2	4	1	27	7	39	19	3	68
3678_1	0	0	0	0	0	1	0	1	1	0	0	0	0	0
3677_1	1	0	0	0	0	0	2	0	2	0	2	6	0	9
3676_1	5	0	2	0	0	0	24	0	12	7	18	19	10	30
3675_1	12	0	1	1	0	8	19	1	11	1	0	1	0	9
3674_1	14	0	0	0	0	3	4	2	12	3	21	3	1	28
3673_1	15	2	5	2	0	3	56	1	115	25	84	121	23	202
3672_1	52	8	111	4	14	113	180	1	1400	177	827	494	137	521
3671_1	4	0	2	0	1	1	5	0	8	1	3	5	1	11
3670_1	3	0	2	0	0	2	1	2	0	1	0	0	0	0
367_1	7	1	1	0	0	2	10	0	13	2	19	9	2	25
3669_1	4	0	14	0	3	17	404	2	243	143	746	618	176	1823
3668_1	15	0	0	0	0	2	5	3	33	5	8	12	2	24
3667_1	2	0	2	0	0	2	18	0	17	1	9	14	0	23
3666_1	15	0	1	0	0	5	11	4	24	4	10	32	4	43
3665_1	7	0	1	0	0	0	0	0	9	2	7	0	0	7
3664_1	10	1	2	0	1	2	11	0	59	13	55	18	4	41
3663_1	6	0	1	1	0	0	0	0	5	2	4	4	1	6
3662_1	5	0	1	0	0	0	1	0	7	3	16	9	0	2
3661_1	10	1	2	0	0	1	16	1	36	10	27	49	10	68
3660_1	10	0	0	0	0	0	2	3	5	0	6	2	0	2
366_1	6	6	19	3	1	10	128	0	159	21	171	132	20	389
3659_1	1	0	1	0	0	1	15	0	17	6	16	7	1	24
3658_1	3	0	1	0	0	0	16	1	75	5	50	29	7	51
3657_1	4	0	0	0	0	0	5	0	6	0	2	8	1	4
3656_1	0	0	0	0	0	0	2	0	4	2	3	1	0	7
3655_1	19	0	3	2	0	26	340	37	307	93	124	177	58	400
3654_1	3	0	0	0	0	0	14	0	13	2	27	10	3	55
3653_1	20	0	19	1	3	8	165	3	158	125	297	188	33	708
3652_1	6	1	0	0	1	9	29	2	106	16	85	97	11	138
3651_1	6	1	0	0	0	0	0	0	14	0	2	1	0	3
3650_1	41	9	18	5	7	25	343	7	403	198	731	388	97	895
365_1	2	1	1	0	0	0	9	1	16	7	5	6	5	27
3649_1	0	1	0	0	0	0	2	0	1	0	0	0	0	2
3648_1	20	2	5	0	1	5	40	3	32	18	66	65	35	99
3647_1	9	2	0	2	1	1	7	1	29	0	5	8	0	8
3646_1	1	0	0	0	0	0	2	0	12	1	2	0	0	4
3645_1	2	0	0	0	1	4	9	0	8	0	0	12	1	121
3644_1	15	3	4	1	4	20	216	3	222	108	521	385	82	629
3643_1	12	0	3	2	1	9	6	7	26	4	8	3	0	7
3642_1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
3641_1	10	0	6	1	1	2	47	0	44	21	158	84	8	170
3640_1	20	1	10	2	0	17	19	0	16	62	29	30	11	309
364_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3639_1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3638_1	11	0	0	0	0	5	6	2	18	2	6	1	1	4
3637_1	20	1	20	1	6	35	359	7	483	104	845	311	73	724
3636_1	7	0	0	0	1	0	11	0	7	3	22	38	4	32
3635_1	20	2	3	2	1	11	83	1	79	37	228	138	30	165
3634_1	9	0	2	2	1	3	32	2	41	5	25	29	1	47
3633_1	3	0	0	0	0	2	21	1	11	2	18	30	2	56
3632_1	1	0	0	0	0	0	3	0	5	0	3	5	0	11
3631_1	19	5	48	1	11	31	553	6	1203	346	973	784	226	3097
3630_1	20	1	3	1	0	7	12	2	54	7	69	49	7	78
363_1	14	3	3	2	1	5	5	1	5	32	12	127	14	55
3629_1	14	1	4	0	0	19	82	8	117	12	82	113	22	176
3628_1	3	0	0	1	0	0	5	1	12	0	2	3	1	5
3627_1	11	0	0	2	0	4	12	2	42	21	35	28	10	114
3626_1	0	0	0	0	1	0	3	0	0	0	5	2	0	1
3625_1	6	1	0	2	1	0	3	1	8	0	0	1	0	3
3624_1	5	0	1	0	2	5	2	4	9	1	3	0	0	2
3623_1	8	0	2	0	0	0	12	0	9	13	46	24	6	99
3622_1	0	0	0	0	0	1	3	0	4	2	11	2	4	9
3621_1	11	2	1	4	3	0	18	0	8	26	6	9	1	42
3620_1	36	0	16	3	4	7	91	1	130	70	194	124	45	311
362_1	10	1	6	2	1	7	62	4	137	75	139	204	38	203
3619_1	20	0	6	1	0	36	31	24	72	13	17	46	6	35
3618_1	2	1	0	0	0	6	8	0	13	0	4	2	0	4
3617_1	5	0	1	0	1	3	1	2	16	1	8	13	1	10
3616_1	24	1	6	1	2	46	125	9	206	47	118	130	16	338
3615_1	14	0	9	1	2	6	60	0	42	23	86	44	18	134
3614_1	25	2	3	2	1	16	72	8	119	15	52	84	14	177
3613_1	18	0	14	1	0	13	155	4	89	91	469	497	75	717
3612_1	1	0	1	0	0	0	0	0	2	0	0	0	0	41
3611_1	3	0	3	1	0	0	14	0	17	4	31	16	6	34
3610_1	2	0	2	0	0	3	22	0	25	6	74	50	9	54
361_1	4	0	0	0	1	0	6	0	2	0	22	3	7	37
3609_1	1	2	6	2	0	7	51	0	61	34	86	63	12	116
3608_1	16	1	1	1	0	4	34	0	86	4	74	18	2	11
3607_1	5	0	0	0	0	0	10	0	6	3	9	29	4	13
3606_1	6	1	1	0	0	2	10	2	44	2	12	37	3	22
3605_1	4	0	2	0	0	0	2	1	16	3	22	30	2	38
3604_1	8	1	3	2	0	21	47	11	85	10	31	70	5	135
3603_1	7	0	0	0	0	0	12	0	14	2	25	32	3	41
3602_1	2	0	0	0	1	0	2	0	3	14	6	14	13	14
3601_1	2	0	0	0	0	2	18	1	15	4	22	16	4	20
3600_1	1	0	0	0	0	0	0	0	2	0	0	1	0	0
360_1	5	1	1	3	0	2	11	2	24	3	1	1	0	8
36_1	5	0	3	2	0	0	4	1	19	4	7	10	2	28
3599_1	32	5	4	0	0	20	79	1	122	8	152	31	6	59
3598_1	23	3	2	0	1	3	15	1	87	7	23	33	1	35
3596_1	1	0	0	0	1	0	0	0	0	3	5	5	1	13
3595_1	2	0	11	0	0	74	172	27	349	52	107	137	35	426
3594_1	3	0	2	0	0	11	31	16	191	12	54	206	14	609
3593_1	32	6	21	3	4	12	266	6	272	161	1030	1014	120	722
3592_1	2	0	0	0	0	0	2	0	0	0	2	2	2	24
3591_1	11	0	5	0	2	7	91	1	58	74	336	650	103	3322
3590_1	5	0	2	0	0	2	8	1	9	2	13	11	0	15
359_1	13	0	4	3	0	1	37	1	16	7	20	28	3	37
3589_1	9	0	4	1	0	2	33	0	90	49	113	130	23	204
3588_1	5	1	1	1	0	2	14	0	24	3	19	12	1	23
3587_1	2	0	1	0	0	0	0	0	6	1	0	1	0	1
3586_1	10	0	3	0	2	20	42	13	153	15	29	160	13	185
3585_1	5	0	2	1	0	3	2	1	22	1	2	8	3	14
3584_1	59	5	26	2	1	72	460	76	1902	99	769	1633	116	1645
3583_1	17	0	1	0	0	4	2	1	52	3	4	20	2	50
3582_1	3	0	0	0	0	0	0	0	2	0	0	0	0	4
3581_1	7	0	9	1	0	28	97	4	81	23	148	44	7	94
3580_1	5	0	0	0	1	1	1	1	10	1	3	4	0	9
358_1	5	0	2	0	1	4	7	2	27	3	32	20	7	19
3579_1	5	0	1	0	0	1	1	0	8	0	0	2	0	4
3578_1	10	0	0	1	0	0	1	0	7	0	2	1	1	4
3577_1	3	0	0	1	0	0	9	0	3	0	2	0	0	3
3576_1	13	2	0	0	0	6	13	0	28	3	6	16	0	43
3575_1	6	0	1	0	0	0	0	2	1	2	1	5	0	10
3574_1	1	0	0	0	0	1	8	0	10	4	15	7	2	29
3573_1	9	1	0	0	1	1	0	2	15	0	1	1	0	7
3572_1	7	0	6	1	0	3	22	0	33	27	67	67	19	104
3571_1	2	0	1	1	0	4	5	0	12	2	5	10	2	4
3570_1	15	2	5	1	1	3	7	5	30	13	22	43	6	84
357_1	5	0	2	1	0	8	26	5	85	3	20	37	3	32
3569_1	4	1	12	0	1	8	375	9	353	26	2394	1423	119	130
3568_1	0	0	0	0	0	0	2	0	0	0	0	1	0	0
3567_1	6	2	3	0	0	3	27	3	52	5	27	28	1	57
3566_1	19	2	43	2	5	38	397	3	538	345	972	572	211	1098
3565_1	14	0	2	1	1	11	55	5	46	26	193	105	15	147
3564_1	37	1	5	3	2	14	9	2	83	7	30	34	9	52
3563_1	0	0	0	0	0	0	2	1	6	0	0	0	0	1
3561_1	3	0	21	1	4	1	14	0	47	75	49	281	10	28
3560_1	8	0	0	0	0	3	10	1	19	11	67	53	0	8
356_1	15	0	12	2	1	7	163	4	302	114	880	972	54	594
3559_1	14	1	1	1	1	4	11	3	37	12	68	37	7	58
3558_1	7	5	5	4	2	3	7	9	21	7	2	2	1	85
3557_1	9	0	1	1	0	1	0	1	8	0	0	1	0	2
3556_1	27	0	3	0	2	4	43	4	106	8	97	66	19	204
3555_1	5	0	4	1	1	2	22	4	32	17	49	35	3	71
3554_1	7	0	2	0	1	6	15	2	15	6	1	10	1	23
3553_1	27	4	6	2	2	9	82	2	155	15	233	157	27	215
3552_1	2	0	1	1	0	0	3	0	0	0	2	0	0	9
3551_1	0	0	0	0	0	0	1	1	1	0	0	0	0	1
3550_1	2	2	0	0	0	2	0	2	2	0	1	0	0	2
355_1	5	0	2	0	0	0	1	1	4	2	5	4	0	7
3549_1	5	1	7	0	0	21	15	7	35	28	11	10	2	117
3548_1	9	1	1	3	2	3	5	2	43	4	16	33	2	62
3547_1	6	1	0	0	1	2	9	2	46	4	31	46	2	14
3546_1	7	0	2	1	0	4	8	4	23	0	15	10	2	14
3545_1	0	0	0	0	0	7	1	2	9	2	3	12	4	14
3544_1	10	0	1	0	2	0	5	0	26	0	3	2	2	1
3543_1	7	1	2	0	2	6	21	0	71	33	75	110	25	124
3542_1	6	0	0	0	0	0	0	1	3	1	1	1	2	4
3541_1	8	2	0	0	0	0	0	0	6	0	1	1	0	2
3540_1	6	0	2	0	2	3	13	1	15	10	11	13	0	18
354_1	16	1	6	1	1	4	47	3	94	26	185	135	20	163
3539_1	1	0	3	0	0	3	11	0	26	14	56	38	8	77
3538_1	3	0	1	0	0	3	1	3	11	1	1	3	0	7
3537_1	4	0	0	1	1	6	8	4	34	6	39	33	6	23
3536_1	3	0	0	0	0	0	0	0	7	0	0	0	0	1
3535_1	6	1	0	0	0	0	5	0	7	3	2	14	2	8
3534_1	18	2	5	5	1	17	44	8	98	24	128	46	23	227
3533_1	1	0	0	0	0	3	4	1	5	2	5	1	2	17
3532_1	7	0	2	0	0	38	69	16	144	19	27	89	10	161
3531_1	14	2	5	1	0	15	40	5	93	66	76	151	92	233
3530_1	5	1	1	0	2	2	7	0	19	2	4	10	3	26
353_1	7	4	1	1	1	4	14	3	48	4	14	11	3	43
3529_1	7	1	2	2	1	4	18	2	13	3	17	11	0	13
3528_1	3	0	0	0	1	0	1	0	10	8	2	5	4	18
3527_1	10	0	4	1	0	15	76	6	360	26	264	606	43	830
3526_1	0	0	1	0	0	0	6	0	18	1	3	9	0	6
3525_1	7	0	0	0	1	0	4	0	10	4	2	14	0	7
3524_1	2	0	1	1	0	0	0	0	8	1	3	6	0	1
3523_1	9	0	2	1	0	7	28	3	65	12	48	53	2	62
3522_1	30	3	35	7	3	47	393	0	103	69	466	107	29	169
3521_1	0	0	0	0	0	3	24	2	10	10	21	10	4	63
3520_1	1	0	0	0	0	1	14	2	22	2	7	7	0	13
352_1	19	3	11	3	3	28	535	11	426	51	1380	368	59	281
3519_1	0	0	0	0	0	2	0	1	1	0	0	6	0	16
3518_1	6	0	0	0	0	0	9	0	8	2	8	6	0	12
3517_1	4	0	0	0	0	5	15	1	30	14	76	50	12	116
3516_1	19	1	4	3	0	6	18	3	54	5	23	19	3	107
3515_1	5	0	1	0	0	1	11	0	3	2	4	4	0	6
3514_1	21	1	4	0	2	10	43	4	73	28	65	40	10	112
3513_1	14	1	5	6	5	12	15	6	95	6	21	48	4	37
3512_1	10	1	3	0	0	4	21	1	25	11	90	99	5	72
3511_1	1	0	0	0	0	0	0	0	4	1	2	0	0	0
3510_1	5	0	2	0	0	5	34	2	17	31	228	227	39	339
351_1	2	0	0	0	0	1	0	2	4	1	2	2	0	1
3509_1	33	3	92	4	18	36	866	3	1521	564	1596	948	256	3829
3508_1	18	2	10	4	2	2	73	0	154	38	188	98	7	275
3507_1	5	0	1	0	0	5	141	2	70	109	244	90	12	23
3506_1	6	1	0	1	0	3	6	1	19	2	36	8	10	15
3505_1	8	1	3	0	0	1	23	3	44	8	70	39	6	103
3504_1	1	0	0	0	0	1	8	0	5	4	9	9	1	22
3503_1	4	0	1	0	0	5	15	6	25	11	69	41	8	50
3502_1	5	0	0	0	0	0	1	0	8	0	0	5	1	14
3501_1	1	0	0	0	0	0	5	0	6	3	14	24	3	20
3500_1	0	0	0	0	0	0	1	0	1	2	7	0	0	2
350_1	15	0	7	2	1	4	27	1	42	14	73	39	16	123
35_1	0	2	2	0	0	3	113	0	25	21	93	9	14	37
3499_1	0	0	0	0	0	0	0	0	6	0	0	1	0	2
3498_1	13	0	4	0	0	7	74	1	86	48	344	82	16	246
3497_1	15	0	1	2	3	8	57	1	76	30	69	36	13	248
3496_1	13	0	0	0	0	8	7	6	16	4	3	10	0	11
3495_1	15	0	0	0	0	2	0	0	12	3	36	42	3	25
3494_1	3	0	0	0	1	1	16	0	97	1	19	23	1	23
3493_1	6	0	0	0	0	0	1	0	16	0	4	0	0	5
3492_1	0	0	0	0	0	0	0	0	0	0	0	1	0	2
3491_1	3	0	0	2	0	0	8	0	9	0	2	7	0	5
3490_1	14	0	8	2	0	4	140	6	266	22	78	92	6	420
349_1	16	0	4	0	1	51	40	4	106	8	23	62	5	396
3489_1	8	1	1	0	2	5	33	4	49	10	193	52	16	93
3488_1	2	0	0	1	0	0	6	0	7	0	1	12	1	10
3487_1	1	0	0	2	0	1	5	0	6	0	1	3	0	6
3486_1	16	2	4	0	1	6	31	0	25	48	114	112	49	214
3485_1	4	0	0	0	0	0	28	9	17	2	6	11	1	45
3484_1	45	0	114	7	8	37	77	2	430	208	308	1454	12	63
3483_1	1	1	1	0	0	0	12	0	14	5	22	18	5	32
3482_1	3	0	3	0	0	2	30	0	31	12	82	148	15	109
3481_1	10	0	0	2	1	2	5	2	57	2	20	1	1	3
3480_1	0	0	0	0	0	0	1	0	5	0	1	5	0	3
348_1	37	0	15	2	2	15	202	15	286	63	373	261	51	484
3479_1	0	0	1	0	0	0	2	0	1	2	11	1	2	4
3478_1	13	0	1	0	1	2	5	4	22	0	6	7	5	25
3477_1	3	1	0	0	0	2	2	2	18	1	5	11	1	15
3476_1	7	2	2	0	0	1	11	0	11	4	13	8	1	32
3475_1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3474_1	2	0	1	0	0	11	34	6	129	12	10	66	11	209
3473_1	6	0	1	1	0	0	2	0	3	0	13	6	0	7
3472_1	0	0	0	1	0	5	2	2	10	1	2	8	0	12
3471_1	2	0	0	0	1	3	26	0	45	1	17	15	2	11
3470_1	9	0	1	1	0	2	13	1	36	10	32	35	7	32
347_1	7	0	1	0	0	1	6	0	4	0	4	3	0	2
3469_1	7	1	15	0	3	10	122	2	248	88	329	460	40	476
3468_1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3467_1	4	0	0	1	0	2	19	1	11	80	41	107	22	76
3466_1	4	0	1	1	0	0	10	0	20	0	2	9	0	8
3465_1	0	1	1	0	0	0	0	3	4	0	1	1	0	7
3464_1	2	0	0	0	0	0	0	0	3	1	3	0	0	0
3463_1	3	0	0	0	0	0	10	2	17	30	17	21	11	82
3462_1	7	0	1	1	0	4	9	2	16	11	82	39	6	112
3461_1	3	0	1	0	0	3	10	2	16	1	6	7	2	29
3460_1	1	0	0	0	0	0	4	0	16	1	6	0	0	6
346_1	6	1	0	0	0	6	4	1	10	2	0	1	0	0
3459_1	5	0	0	0	0	3	2	2	26	7	17	22	2	41
3458_1	2	0	0	0	0	0	2	1	4	2	14	5	1	16
3457_1	3	0	1	0	0	1	1	0	3	0	0	0	0	1
3456_1	7	0	1	2	0	3	51	0	18	2	26	17	4	596
3455_1	8	0	0	0	0	7	1	2	17	1	10	4	4	31
3454_1	3	0	1	1	0	4	18	0	17	1	9	16	1	132
3453_1	7	1	0	1	0	7	2	0	15	7	12	14	3	18
3452_1	3	1	0	0	0	0	1	2	5	0	7	6	0	4
3451_1	1	0	0	0	0	1	20	0	6	1	8	8	3	16
3450_1	1	0	0	0	0	0	3	0	2	9	3	1	3	20
345_1	33	7	7	7	2	4	47	1	118	24	81	34	19	184
3449_1	4	1	2	0	1	5	118	0	69	31	429	112	13	291
3448_1	2	0	1	0	0	1	5	1	28	2	19	19	2	41
3447_1	8	0	1	0	0	2	6	2	58	4	78	47	5	23
3446_1	7	2	0	0	0	1	27	0	31	8	77	39	13	94
3445_1	8	1	4	1	1	3	31	0	67	20	102	77	14	223
3444_1	1	0	1	0	0	2	3	0	13	11	3	18	3	16
3443_1	4	0	3	0	0	8	43	1	93	28	280	165	34	217
3442_1	10	0	2	1	0	7	14	5	25	10	44	19	15	54
3441_1	13	1	20	0	1	12	174	1	174	90	761	574	62	466
3440_1	5	1	1	0	1	0	18	1	17	4	23	11	5	20
344_1	13	4	9	1	1	6	87	3	117	26	129	60	23	101
3439_1	5	0	0	0	0	1	2	0	9	1	25	11	1	11
3438_1	2	0	2	0	0	172	3458	12	4093	586	3853	4019	322	7675
3437_1	0	0	0	0	0	0	0	0	5	2	0	5	0	26
3436_1	33	1	1	1	1	22	24	6	193	18	36	143	24	266
3435_1	2	0	0	0	0	9	14	1	53	2	13	31	2	33
3434_1	1	0	1	0	0	0	5	0	16	5	27	15	3	30
3433_1	2	2	0	0	0	1	14	2	14	4	20	14	2	37
3432_1	3	0	1	0	0	1	12	0	10	3	20	22	10	56
3431_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3430_1	3	1	0	0	0	11	71	5	45	34	82	83	30	237
343_1	0	0	3	2	0	0	3	0	5	1	5	3	0	15
3429_1	0	0	0	0	1	1	1	0	1	0	1	2	0	1
3428_1	7	0	5	0	2	2	9	1	13	3	30	70	2	6
3427_1	6	0	2	0	1	1	0	1	11	3	7	2	2	12
3426_1	0	0	0	0	0	0	0	0	1	6	3	11	1	12
3425_1	0	0	0	0	0	3	24	1	23	7	69	7	5	53
3424_1	0	0	0	0	0	6	30	7	64	13	12	39	4	108
3423_1	11	0	0	0	0	3	9	0	18	0	21	14	8	34
3422_1	12	0	3	1	1	12	47	9	139	6	21	61	14	146
3421_1	8	2	3	1	0	4	1	3	16	4	1	5	0	7
3420_1	1	0	0	0	0	0	0	0	3	0	0	0	1	0
342_1	10	1	0	1	1	2	23	0	19	25	37	38	16	79
3419_1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3418_1	21	5	21	0	12	18	71	1	71	0	3	34	0	79
3417_1	2	0	1	0	1	2	4	1	24	1	7	16	1	18
3416_1	2	0	0	0	0	0	0	0	3	0	0	5	0	0
3415_1	16	1	14	0	0	22	42	2	186	5	23	170	9	141
3414_1	1	0	0	1	0	1	4	1	16	3	6	12	1	21
3413_1	26	0	0	0	1	2	0	1	42	1	4	3	0	5
3412_1	0	0	2	0	0	0	0	0	4	0	5	3	2	7
3411_1	15	0	2	0	1	15	35	10	177	15	67	98	7	208
3410_1	13	1	2	0	0	10	12	2	66	43	36	36	28	139
341_1	9	0	3	0	1	0	7	0	26	8	8	3	1	12
3409_1	0	0	0	0	0	0	4	0	15	1	5	8	1	19
3408_1	9	0	0	0	0	3	2	1	6	1	0	2	1	2
3407_1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
3406_1	20	1	6	0	0	11	49	6	50	7	14	26	3	67
3405_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3404_1	19	0	1	1	0	3	9	4	28	4	175	23	2	34
3403_1	10	0	0	0	0	4	8	3	16	0	9	8	1	22
3402_1	10	1	1	1	0	3	10	1	34	36	24	27	21	56
3401_1	10	1	4	0	0	8	3	3	11	6	16	9	4	21
3400_1	9	2	5	2	0	6	61	0	60	23	133	50	5	101
340_1	4	0	1	0	0	0	5	0	0	0	6	8	3	53
34_1	10	0	2	0	1	54	318	68	834	114	123	408	77	1024
3399_1	1	0	0	0	1	0	1	0	3	1	0	1	0	0
3398_1	3	0	2	0	1	1	28	2	50	11	50	48	1	62
3397_1	1	0	0	0	0	0	0	0	2	0	0	0	0	0
3396_1	9	1	3	0	1	5	47	5	145	26	263	96	16	216
3395_1	0	1	0	1	0	0	1	0	7	1	1	1	0	4
3394_1	16	0	7	1	0	22	8	4	43	1	7	36	7	32
3393_1	4	1	1	0	0	2	19	0	70	1	36	28	0	129
3392_1	19	1	2	1	1	2	45	0	133	20	115	64	11	126
3391_1	30	3	3	2	1	16	152	16	627	36	269	518	26	845
3390_1	0	0	0	0	0	1	6	0	4	0	11	9	6	5
339_1	0	0	0	0	0	0	0	1	0	6	3	2	0	17
3389_1	3	0	0	0	0	0	2	1	3	0	2	2	0	1
3388_1	4	0	0	0	0	2	6	0	9	2	4	16	3	12
3387_1	2	0	0	0	0	0	1	0	3	3	3	2	0	6
3386_1	5	0	2	1	0	6	28	2	19	14	88	77	10	225
3385_1	7	0	2	3	0	0	3	1	17	1	27	6	0	29
3384_1	4	0	0	1	0	0	12	0	36	6	88	14	2	84
3383_1	6	0	2	0	0	0	5	0	14	3	14	23	0	37
3382_1	2	0	0	0	0	0	1	0	13	2	12	15	1	11
3381_1	0	1	0	0	0	0	2	0	3	1	3	3	0	0
3380_1	4	1	5	0	1	2	24	2	30	29	271	62	9	200
338_1	5	0	3	0	0	1	30	1	23	1	9	15	1	239
3379_1	17	2	1	0	3	2	28	1	92	15	87	46	6	119
3378_1	0	1	0	0	1	0	4	0	3	0	3	3	0	9
3377_1	16	0	2	0	0	4	8	2	16	3	42	53	9	39
3376_1	18	2	7	1	2	8	182	3	274	92	576	304	35	545
3375_1	4	1	8	1	0	1	31	1	44	24	127	86	14	91
3374_1	8	0	6	0	1	9	25	0	23	1	7	10	0	27
3373_1	3	0	0	0	0	0	5	1	73	0	16	4	1	7
3372_1	18	1	1	0	0	1	0	0	47	0	0	0	0	1
