,3_X_13_11,3_X_15_11,3_X_16_11,3_X_28_11,3_X_45_11,3_X_46_11,3_X_47_11,3_X_49_11,3_X_50_11,5_11_1_-1,5_11_1_1,5_11_1_3,5_11_1_5,5_11_1_8,5_12_2_-1,5_12_2_1,5_12_2_3,5_12_2_5,5_12_2_8,5_13_5_-1,5_13_5_1,5_13_5_3,5_13_5_5,5_13_5_8,5_14_1_-1,5_14_1_1,5_14_1_3,5_14_1_5,5_14_1_8,5_14_5_-1,5_14_5_1,5_14_5_3,5_14_5_5,5_14_5_8,ID
1812_1,233223.6364,145507.763,130097.9353,167084.9251,0,0,0,0,0,190821.4465,301261.8248,249874.0793,28716.81436,105896.119,192148.0646,0,244958.7998,56797.68528,151467.3968,0,88252.42914,143623.4201,599253.6617,212220.1456,0,208097.7023,771249.7601,209789.2204,99459.59229,0,243433.8965,148601.6092,259301.7197,243883.0706,1812_1
1811_1,1923149.051,1875846.109,1359636.662,1401865.145,895736.9207,0,1328250.961,1967968.885,0,0,498873.8487,1747064.464,1120150.168,1235859.501,565666.0624,714339.5066,540851.973,1905464.383,461831.1661,156892.3185,681993.2641,1317228.276,4480933.744,1980160.132,147232.4451,306310.1575,567621.9221,874933.3154,847578.3845,175898.7345,0,746550.9403,2385500.588,1471836.69,1811_1
1810_1,184839.4229,63350.35784,124747.9744,76028.80851,0,0,0,0,0,299412.6202,295438.4648,3087554.892,168970.3278,17802.71279,150747.0898,95183.89817,168156.64,194949.2716,123075.6252,167243.9766,69237.21503,151681.5938,658190.5682,25397.445,78473.37535,0,121014.6531,1879037.35,199180.9203,0,0,93773.54349,728963.0733,38267.01376,1810_1
181_1,31496.57273,51582.95388,62176.75721,55283.31653,0,0,0,0,0,0,591840.316,172241.0999,154399.6981,112621.5091,0,200713.8722,253279.4112,246653.2088,107391.3251,0,146000.2143,45692.90248,634479.3552,121987.4864,165476.4654,0,382774.6092,173532.1703,194850.9003,0,201362.1687,208428.5047,207338.0309,242080.4566,181_1
1809_1,34063.69151,17165.29451,24139.03523,47831.33343,0,0,0,0,0,0,269506.562,0,17126.56405,0,0,0,73046.0998,16936.92731,12904.91368,0,0,13177.89037,228730.802,47194.48591,0,0,0,0,68683.07598,0,0,92478.52632,92787.74703,58180.25603,1809_1
1808_1,597262.1371,304207.1639,1275590.264,892766.75,0,0,0,0,0,0,152433.676,1180034.77,639330.9921,61236.28157,0,0,0,881320.8205,87588.66943,0,178617.2834,402486.4176,970280.9288,320320.0214,0,0,0,424599.9913,339031.3538,0,0,130765.2921,244911.3938,197441.5072,1808_1
1807_1,0,0,0,0,0,0,0,0,0,0,0,772984.4484,0,1754942.216,0,0,852501.433,175703.4085,2660772.873,0,204756.3981,358856.4536,4115411.062,50072.19847,0,0,1431514.799,486736.5754,291484.2737,0,0,1139252.74,1524082.75,1584347.704,1807_1
1806_1,274183.3124,147861.6494,153393.4709,288750.7091,0,0,0,0,3155516.943,0,57086.71532,284094.8819,239430.7301,103198.9924,0,0,92835.48141,312118.5549,98406.39354,0,33446.26423,192601.9555,1253633.885,673414.547,151631.8209,315462.8515,233833.0946,291524.828,380903.7521,0,184515.1347,303625.5468,563421.6582,406682.3076,1806_1
1805_1,98426.78978,42985.7949,215227.2365,241864.5098,0,0,0,0,0,0,408837.0604,150710.9624,230114.9347,351942.2161,0,0,126639.7056,26916.5208,184578.8401,0,68437.60045,154213.5459,458510.4715,87399.57106,0,0,79744.71025,90381.33872,898479.1516,0,0,106886.4127,464723.1726,277383.8565,1805_1
1804_1,60186.0491,62495.73155,26587.31891,107560.2896,0,0,0,0,0,0,129867.9657,0,99033.96857,156513.2755,0,0,70397.90282,87055.46526,124370.6182,0,50725.14998,50800.56832,688870.1458,57888.10055,0,0,354635.0861,0,54157.95417,0,279838.6635,178251.661,387503.3101,280355.0102,1804_1
1803_1,46586.57059,7825.264666,14148.55717,65415.62856,0,0,0,0,0,466929.6489,460732.0111,0,0,0,470175.8107,593751.6477,0,46326.94373,105894.983,0,107974.435,27033.74295,175960.9144,8801.543997,489512.3736,2546018.512,0,0,153708.7488,0,0,94857.39517,338398.4715,0,1803_1
1802_1,0,0,0,0,0,0,0,0,0,0,212592.9606,0,0,17080.74323,0,0,0,0,24431.26091,0,0,0,27064.21582,4061.246562,0,0,0,0,0,0,274856.3727,94833.93884,0,55072.70526,1802_1
1801_1,0,17686.46302,44769.48976,59140.2921,0,0,0,0,0,0,166613.5528,368515.8417,0,133865.3597,0,0,135475.0339,62824.18387,71802.33947,0,0,293284.6764,689350.7529,381946.072,0,0,0,154699.2216,393729.7263,0,0,71464.75266,191209.8921,107904.0795,1801_1
1800_1,183249.7046,24886.70017,111307.5673,87596.38529,0,0,0,0,0,0,61695.4383,34114.49127,23523.67678,111530.4504,0,0,0,112438.8336,53175.46777,0,108439.3411,81450.42681,235624.7336,138484.5733,0,170465.3945,0,114567.346,158658.6448,0,0,121728.5518,141606.4648,199779.3506,1800_1
180_1,122783.2496,5156.053625,27967.38101,21551.12339,0,0,0,0,0,0,121430.2165,402869.0134,1388993.373,243907.2232,0,0,197472.0833,366296.9364,174435.062,0,0,0,4792201.062,301564.7659,0,0,0,901975.1227,421993.4753,0,0,83335.1692,222970.1793,1258271.3,180_1
18_1,293173.0595,101667.1462,741026.064,796772.6038,0,0,0,0,0,0,224471.5229,661981.4598,456469.8847,330643.9433,0,482132.539,973439.4082,423202.0741,537423.9508,0,438381.8445,1163439.125,3572052.506,1901087.542,0,826957.4488,0,347366.3984,832087.3957,0,967379.6095,564851.4341,2009351.368,0,18_1
1799_1,89376.6382,90076.92645,94290.02741,204763.6607,0,0,0,0,0,377182.1319,669916.3112,370430.2097,0,299023.9204,0,0,181571.7338,243246.537,288701.3546,210683.9705,87220.90724,294808.2331,1445088.531,309277.1116,197712.1405,0,0,172780.9488,237982.3983,708620.616,0,408667.0116,632134.9369,771303.9656,1799_1
1798_1,122956.9176,48191.23388,84020.8165,187040.5844,0,0,0,0,0,0,486407.8827,179306.1521,247281.4227,32566.96163,206824.1544,0,197751.3932,66230.49275,93163.6201,0,94993.06729,166485.0308,335412.5304,205199.2216,0,0,0,188177.271,39441.76641,0,0,236450.2821,297714.0725,52502.12637,1798_1
1797_1,0,0,36365.29983,0,0,0,0,0,0,0,118419.55,261920.3503,0,0,0,0,192576.0813,0,136088.1806,0,0,34741.71098,150754.3922,33933.22541,0,0,0,0,32922.46617,0,0,121903.512,135901.2456,460152.934,1797_1
1796_1,0,1792.089331,9720.621382,3745.261503,0,0,0,0,0,0,337643.9598,210037.7478,0,305189.362,215352.9855,0,308859.1348,98137.72855,1364138.703,0,49455.15359,123821.7092,1893976.941,30235.05357,0,0,691512.3033,58781.14754,114404.3578,0,0,459816.2171,1022001.385,519338.0439,1796_1
1795_1,0,0,8818.038636,5096.257636,0,0,0,0,0,0,373294.4931,31755.87413,0,57677.45959,0,0,233484.0264,39700.51966,140247.1881,0,100942.0319,50546.05645,658002.1369,30170.42286,0,158679.7109,0,26661.5893,291386.9175,0,0,167505.3601,217496.4625,371933.9013,1795_1
1794_1,399591.7501,73615.96848,532408.6957,126699.1311,0,0,0,0,0,0,509920.482,0,0,40969.46952,0,657141.5034,165848.4401,89727.54137,29300.12429,0,239003.9095,0,0,477319.3202,0,0,0,0,42529.73388,0,0,139979.3589,46815.80277,396288.2919,1794_1
1793_1,0,0,8365.401671,0,0,0,0,0,0,0,217927.9931,0,0,0,1111974.731,0,0,0,62610.91199,0,0,31967.65801,69358.48465,10407.90944,578853.0349,0,0,0,30293.6761,0,0,74779.84765,50019.92615,0,1793_1
1792_1,99821.81514,119766.6,103941.7625,20023.87843,0,0,0,0,0,0,112824.9255,623865.4013,430186.9238,679867.378,0,0,183477.9987,439604.3942,291732.3399,0,0,66200.7406,2082665.994,183203.7918,0,0,0,733298.6726,627341.4814,0,0,116144.2909,3754940.716,0,1792_1
1791_1,863299.8432,375136.2954,809363.4477,895990.7467,0,0,0,0,0,376204.9762,445453.8511,246313.6973,311384.0065,298249.247,378820.4071,0,0,130639.581,85319.53291,0,0,435621.4537,661600.882,794236.737,0,0,0,551466.6553,381849.4328,0,1439791.673,203804.1444,732740.084,384652.8844,1791_1
1790_1,22491679.43,9287265.768,16379425.72,27805069.25,0,0,0,0,0,0,105358.5702,2679868.878,843609.2102,5586910.159,0,678885.1561,1884696.795,2542531.676,393504.9781,0,740736.3814,3121900.366,9992466.683,4266936.756,0,0,0,2249963.679,2035746.171,0,681077.9236,1663026.832,11123916.67,5322210.038,1790_1
179_1,0,2753.006008,0,5753.467331,0,0,0,0,0,0,162090.108,1039681.571,24721.14902,1640910.676,0,208887.7403,2214189.242,175206.5098,2505392.642,0,37986.4811,1302971.364,2558731.789,130051.7734,0,179142.9315,1859026.006,692296.5167,441622.8551,0,0,1012277.202,2046205.407,1385664.152,179_1
1789_1,312450.0266,161336.7067,354968.3141,259990.5493,0,0,0,0,0,0,549345.6439,860655.2086,296732.7695,662056.156,0,0,521124.4116,304954.8776,341959.5976,0,0,214888.027,1019879.954,476619.0734,0,0,187514.718,722588.6966,299089.5609,0,295931.6218,125668.3702,861605.2136,474364.26,1789_1
1788_1,332381.4793,289175.7511,367546.2245,370983.5735,0,0,0,0,0,0,269717.9397,149140.5289,77129.98493,243792.4433,0,0,219310.1726,161027.0062,58117.6583,0,0,59347.01687,386285.9604,154575.8221,0,0,0,125215.37,149971.5165,0,0,46275.52925,263104.8116,87338.8314,1788_1
1787_1,53882.56657,34191.87958,25455.70988,33626.87683,0,0,0,0,0,0,94735.63996,366688.4904,0,19028.79493,0,0,0,172654.0105,27217.63612,0,0,55586.73756,693470.2043,226221.5027,0,0,0,0,138274.3579,0,0,16253.8016,130465.1958,245414.8982,1787_1
1786_1,1187076.712,465258.0154,2639196.355,1228776.237,0,0,0,0,0,305073.7832,361229.3835,6924381.698,826392.6957,822315.781,0,775868.7498,587437.9622,1369637.6,1556722.99,0,211638.9661,1165744.974,6936285.598,937345.945,0,665388.0313,739816.4716,4751476.093,2058760.773,382099.3518,389187.3849,661078.9893,6273612.629,2651357.382,1786_1
1785_1,361007.2289,153619.5645,358155.9181,439327.8842,0,0,0,0,0,0,190415.489,631741.4429,290411.9034,344225.2107,0,0,309657.2204,388911.6144,109413.0887,0,0,335182.4873,1242346.412,563825.154,0,0,0,441997.7761,496297.9743,0,0,196017.6073,611871.6548,308297.37,1785_1
1784_1,39740.97343,7629.019784,17242.16802,31887.55562,0,0,0,0,0,455219.8144,134753.281,49674.54919,0,90222.7346,0,0,73046.0998,16936.92731,64524.56839,508547.5151,157899.9183,39533.67111,114365.401,21452.03905,238618.1006,248216.8518,0,83411.49254,62439.15998,0,290365.5098,84771.98246,144336.4954,0,1784_1
1783_1,140292.8328,17138.43177,170430.3312,393990.9601,0,0,0,0,0,1022641.696,100906.7996,223185.6506,192372.3216,0,0,650199.8678,328193.0399,481947.0255,173943.6956,571220.6243,0,118415.4092,1156137.557,587936.9407,536050.5218,0,413324.6954,374764.3115,168321.9045,0,0,415502.1112,486373.3313,261401.432,1783_1
1782_1,0,13226.39843,77720.94651,82924.9748,0,0,0,0,0,0,311494.9031,172241.0999,0,31283.75254,0,0,0,19575.65149,89492.77094,440833.3079,91250.13394,45692.90248,247843.4981,37191.30683,0,0,0,0,21650.10004,0,0,40082.40475,107243.8091,100866.8569,1782_1
1781_1,699441.1323,356656.6749,500712.5593,543682.8233,0,0,0,0,0,0,494095.3636,546420.0411,376784.4092,198490.0161,0,636747.4567,482104.2587,223567.4405,85172.43027,0,115793.2734,202939.5117,1320920.382,509700.4479,0,0,0,367010.5672,288468.9191,0,0,271270.3439,680443.4782,255993.1265,1781_1
1780_1,333322.6255,332201.6882,512906.8976,1185708.433,0,0,0,0,0,0,263719.6112,486079.1777,167588.1574,70628.34929,0,0,0,99439.50575,176789.4003,0,0,77369.5772,2014374.64,612949.2434,0,0,0,0,305492.2091,557911.9369,0,331806.9007,60530.24806,113861.9735,1780_1
178_1,82915.6764,95293.81037,766059.1384,839507.1344,0,0,0,0,0,174957.9769,345271.4589,534569.968,171141.834,2413447.28,0,222478.027,786081.6426,325474.6875,128955.8482,0,242747.3443,101295.1091,461526.3984,362772.0724,183419.6966,0,424280.2897,96174.45586,1564650.121,0,0,491677.4983,2631048.116,44721.69078,178_1
1779_1,1646885.544,210099.9117,1250416.91,1785611.352,0,0,0,1463942.321,0,0,288637.0038,775208.8641,3490270.541,1407993.927,0,0,737607.9545,2290717.388,604172.7788,0,144949.853,1862955.517,5774218.592,4013364.757,0,0,0,1761122.65,2659566.821,0,533102.7201,1542240.21,2678369.125,1815893.689,1779_1
1778_1,5496.367016,12925.34232,20031.26531,38589.26495,0,0,0,0,0,0,217431.9506,0,82904.00505,17469.53101,0,0,0,49191.62196,62468.39853,0,0,89305.70318,470564.1652,37383.18914,0,0,0,0,18134.83342,0,0,52226.74489,69868.5008,0,1778_1
1777_1,812131.3596,73664.51502,818871.5385,1014932.277,0,0,0,0,0,0,514036.4321,639531.9764,318492.6508,258126.0299,655716.0409,414028.6154,417967.8177,72684.48178,203064.3143,0,75291.59033,377017.6707,81799.46844,227083.782,0,355072.5369,0,0,294752.0346,0,415365.9086,220483.1831,530928.992,832264.649,1777_1
1776_1,121025.0169,14520.62835,231036.8213,97108.64193,0,0,0,0,0,0,273580.2491,151276.1928,26078.1572,0,0,0,111225.3262,8596.467482,78599.8561,0,0,40131.23655,261211.6677,32664.44132,0,0,280153.2542,0,0,0,0,117345.465,47095.13334,265768.5204,1776_1
1775_1,7874.143182,3967.919529,14348.48243,5528.331653,0,0,0,0,0,0,124597.9613,0,0,0,0,0,50655.88225,15660.5212,71594.21675,0,0,18277.16099,277584.7179,26777.74092,0,0,0,0,21650.10004,0,0,80164.8095,128692.5709,0,1775_1
1774_1,0,0,0,0,0,0,0,0,0,0,216283.2535,59796.91016,0,21721.54893,0,348408.9858,0,6796.075236,0,0,63358.58356,0,0,0,0,0,0,0,15032.52229,343168.4744,0,27830.80179,0,0,1774_1
1773_1,237840.0567,334586.2651,177573.1022,139153.6285,0,0,0,0,0,0,235219.1334,303483.6343,284005.7585,236232.9877,0,252608.4302,191258.8714,285788.4443,191472.9053,0,137811.4198,241528.557,1122924.303,614109.3707,0,0,0,72799.63371,256128.6801,0,253424.3437,181604.5479,575879.2045,253891.9517,1773_1
1772_1,33481.65084,6135.270532,59162.37014,4274.004303,0,0,0,0,0,0,553885.0546,26632.2373,0,77394.42645,122877.8799,0,0,33295.05767,20756.30654,0,56437.05763,49455.84739,168616.8875,66706.82799,0,0,197284.3924,44719.77499,70299.14836,0,0,57844.41156,143712.7122,62384.87957,1772_1
1771_1,130291.5778,117305.7841,151949.3967,219542.3793,0,0,0,0,0,208942.6199,329870.8614,456005.2142,47165.81812,231904.8821,210395.2189,0,335276.3429,145113.3187,154004.826,0,193266.4707,193553.82,1049857.926,279635.8172,0,911437.994,675592.5956,459423.2999,166222.9263,0,533102.7201,275905.3588,359639.6705,640903.6549,1771_1
1770_1,47659.28768,118080.4123,209878.0215,167304.7737,0,0,0,0,0,0,47134.09718,3023284.57,0,0,0,0,229951.0444,77014.73417,81250.01572,0,0,69140.57612,2070145.429,13506.31669,0,0,0,1137853.485,393120.2375,0,0,48520.80575,973660.8981,0,1770_1
177_1,227774.258,125592.0212,254146.9638,243352.3981,0,0,0,0,0,0,156705.5699,194963.2683,0,180988.1623,99948.51479,0,254837.5211,157568.607,118181.841,110886.3003,91811.48131,149415.4788,461331.1101,250714.6579,0,0,320941.1169,254624.5562,182435.0193,0,126625.5606,147872.9318,454094.087,202974.7278,177_1
1769_1,760491.9365,160560.7936,288477.9262,426300.894,0,0,0,0,0,0,118910.9174,52601.43135,117881.9272,496801.5673,0,0,309400.2435,83696.06348,40995.85855,134627.9314,83601.78246,195360.8577,408725.8087,856393.883,126338.8782,0,97414.28505,44163.09729,119012.6661,0,0,326424.8951,229261.4541,492866.4345,1769_1
1768_1,568071.2794,287136.5461,756581.371,665945.2173,0,0,0,0,0,417885.2397,329870.8614,136801.5643,62887.7575,82823.17219,210395.2189,265693.1834,603497.4173,108834.989,177697.8761,0,386532.9414,314524.9575,1286075.959,988571.692,876191.932,0,168898.1489,0,45854.60037,261696.8222,266551.36,438618.7755,151427.2297,694312.2928,1768_1
1767_1,602953.458,352084.8047,764441.7476,504912.0338,0,0,0,0,0,0,329596.3019,134289.6711,6614.254156,62719.00025,0,0,56420.59524,95934.91192,44854.73023,0,101634.5317,71249.94963,4593446.179,346302.396,0,0,0,0,72341.73862,0,0,113097.7296,242878.231,89876.52142,1767_1
1766_1,162244.3836,65406.24352,135504.5187,79736.74322,0,0,0,0,0,0,224639.1015,283918.1401,73415.9991,386755.4625,0,0,208749.8843,350914.9262,129078.0392,0,112810.9159,367180.5915,1470741.618,383157.9203,0,177337.4596,525797.1489,59592.98123,267656.3319,0,0,231248.0955,331459.0291,332533.0647,1766_1
1765_1,0,6176.795206,55840.11776,129087.9472,0,0,0,0,0,0,436409.1029,0,221862.9008,0,0,0,0,0,0,0,0,0,277786.0121,166737.8792,0,0,0,0,80885.65293,0,0,99832.99458,100166.8064,0,1765_1
1764_1,81490.3569,31152.324,87048.20219,43403.19343,0,0,0,0,0,112657.1922,66697.12433,24586.7823,178015.2872,107175.3694,113440.4012,0,36154.70261,100596.6761,102198.1061,0,26051.24072,58702.44104,297181.4668,188997.6232,0,0,91066.10822,41285.12974,299775.7839,0,0,45772.92459,280658.74,172780.4655,1764_1
1763_1,12404.47214,0,56509.43424,26127.04685,0,0,0,0,0,0,98142.22975,54267.74381,0,0,0,0,0,18503.01306,28196.35249,0,0,14396.39393,62470.14199,14061.3708,0,0,0,0,6821.264395,311437.1429,0,33676.54098,45052.19376,63559.93723,1763_1
1762_1,107274.9123,69957.04814,199312.2531,124050.3688,0,0,0,0,0,0,124815.0309,0,19036.14611,200564.8246,0,0,162381.2253,25100.48693,35859.47268,141312.4193,58501.82803,95206.81423,270123.506,66762.93129,0,0,204502.1141,23177.93216,485807.1228,0,0,107072.6259,257833.5479,64667.25321,1762_1
