ID	5_11_1_3	5_12_2_5	5_13_5_5	5_14_1_5	5_14_5_5	5_11_1_5	5_11_1_8	5_12_2_8	5_13_5_8	5_14_1_8	5_14_5_8
3011_1	8	44	39	6	50	0	6	30	63	49	7
3010_1	0	0	1	0	1	0	0	0	0	0	0
301_1	3	100	142	15	194	42	246	19	306	38	8
3009_1	19	24	12	8	56	19	11	3	42	39	2
3008_1	667	3719	1891	204	1303	639	737	103	5466	747	98
3007_1	0	0	0	0	25	0	9	0	14	4	0
3006_1	8	93	109	8	62	54	99	47	474	124	32
3005_1	0	0	0	0	0	0	0	0	0	0	0
3004_1	19	434	121	10	131	71	80	75	883	107	25
3003_1	1	0	3	0	3	0	0	0	11	4	1
3002_1	32	180	51	8	148	40	35	20	215	54	17
3001_1	16	30	44	10	192	1	24	64	96	56	17
3000_1	11	67	66	8	163	108	55	15	319	220	17
300_1	14	27	49	5	49	0	2	16	88	47	12
30_1	50	73	32	40	306	9	24	17	107	94	7
3_1	1	0	0	0	0	0	0	0	0	0	0
2999_1	7	64	85	12	97	95	124	99	1384	31	64
2998_1	5	79	35	6	95	43	50	11	141	64	11
2997_1	13	6	26	1	15	26	7	4	78	15	5
2996_1	363	188	279	170	369	10	58	173	94	277	50
2995_1	15	35	47	7	30	2	10	12	57	56	14
2994_1	4	19	7	5	31	0	7	5	48	24	5
2993_1	153	702	734	92	1249	2149	1318	462	4972	1653	187
2992_1	0	12	12	1	4	0	0	5	5	1	0
2991_1	7	33	13	9	23	0	12	17	28	21	0
2990_1	41	226	109	40	187	69	61	35	239	144	13
299_1	13	185	39	12	132	13	32	14	164	65	3
2989_1	7	40	54	2	19	13	32	4	311	32	11
2988_1	130	44	159	83	557	26	517	169	223	279	176
2987_1	2	6	13	6	11	1	2	1	5	6	8
2986_1	4	36	11	0	26	8	3	7	79	22	1
2985_1	4	3	26	0	8	2	1	4	19	8	0
2984_1	5	61	52	14	83	20	14	10	216	108	6
2983_1	2	4	2	0	12	1	6	3	22	38	3
2982_1	6	30	14	8	43	1	17	7	58	29	1
2981_1	10	51	30	1	52	32	18	11	102	59	12
2980_1	0	3	1	0	1	0	2	0	5	1	1
298_1	0	0	0	0	0	0	0	3	0	2	1
2979_1	7	27	37	5	37	16	11	24	74	34	7
2978_1	9	58	69	10	128	52	57	54	189	81	27
2977_1	2	19	10	1	9	31	4	5	111	18	3
2976_1	28	136	174	15	1037	65	99	84	145	361	14
2975_1	1	25	18	4	39	11	6	11	88	27	1
2974_1	0	4	0	0	8	0	0	2	1	19	0
2973_1	0	1	3	1	8	0	3	5	2	0	1
2972_1	6	149	44	12	142	25	39	19	395	84	13
2971_1	1	39	8	1	13	7	18	0	128	34	5
2970_1	0	0	1	0	0	0	1	1	0	0	1
297_1	19	53	101	10	134	14	31	8	190	74	15
2969_1	3	3	0	4	5	1	2	2	9	2	0
2968_1	14	87	36	7	73	16	8	5	141	32	10
2967_1	42	113	326	36	546	16	138	322	168	125	75
2966_1	0	1	0	0	0	0	1	3	0	1	0
2965_1	27	81	63	17	113	36	16	8	193	86	11
2964_1	59	443	698	85	1372	85	164	182	490	1145	65
2963_1	1199	111	57	328	295	0	6	70	6	445	1
2962_1	77	419	142	34	592	106	79	52	2032	188	55
2961_1	0	0	1	0	0	0	0	0	1	9	1
2960_1	10	57	43	19	99	6	32	28	119	51	9
296_1	2	2	4	1	15	1	18	3	13	10	8
2959_1	1	9	18	0	16	0	8	14	7	10	5
2957_1	2	5	6	2	13	2	7	19	5	107	2
2956_1	1	3	4	0	34	0	8	21	14	8	4
2955_1	231	782	353	113	1865	124	302	134	5492	615	150
2954_1	0	3	2	0	2	0	0	1	8	0	0
2953_1	2	18	39	5	20	3	4	6	105	18	4
2952_1	176	87	67	80	414	3	83	216	46	76	22
2951_1	11	121	52	14	149	15	24	16	335	47	21
2950_1	43	58	143	26	498	40	62	220	145	85	59
295_1	41	25	21	10	32	4	0	9	20	46	1
2949_1	0	1	0	0	0	0	0	2	0	0	0
2948_1	31	54	118	14	160	113	43	51	169	112	21
2947_1	0	1	1	0	1	0	0	0	0	0	0
2946_1	0	1	9	0	5	0	3	8	5	9	4
2945_1	249	897	301	54	1149	89	187	72	3697	422	184
2944_1	318	616	876	167	2443	17	1003	2003	478	963	269
2943_1	1	0	0	0	0	0	2	1	0	0	0
2942_1	0	18	0	0	0	0	15	0	130	2	1
2941_1	1	3	4	2	49	13	10	11	55	78	3
2940_1	1	4	2	0	3	0	0	1	8	12	0
294_1	5	20	27	10	34	6	8	15	61	25	3
2939_1	0	2	0	1	3	0	0	0	1	0	0
2938_1	7	18	10	5	20	10	2	7	37	25	1
2937_1	10	16	35	3	145	16	37	97	151	102	23
2936_1	21	15	6	11	16	0	2	3	5	6	0
2935_1	12	82	62	10	102	41	27	15	204	45	12
2934_1	4	18	16	4	14	9	6	0	46	9	0
2933_1	20	104	55	23	141	25	18	12	117	49	5
2932_1	0	0	1	0	1	0	1	2	0	0	0
2931_1	3	44	27	8	51	12	3	17	73	32	3
2930_1	1	9	7	2	6	0	2	5	9	5	1
293_1	10	81	92	12	42	16	11	6	193	83	8
2929_1	5	2	4	3	46	0	5	24	15	129	4
2928_1	24	133	169	39	270	48	17	32	293	326	24
2927_1	7	31	25	0	48	0	14	5	77	58	7
2926_1	30	132	106	8	117	43	29	56	314	91	13
2925_1	27	90	85	16	219	27	84	134	249	111	28
2924_1	2	2	23	8	12	0	11	15	17	4	7
2923_1	37	32	65	30	93	14	5	22	17	145	0
2922_1	3	25	14	6	30	2	5	7	44	23	3
2921_1	0	7	5	1	6	4	0	3	9	2	1
2920_1	5	17	26	5	43	7	12	36	15	54	5
292_1	125	306	245	72	705	85	137	67	911	239	55
2919_1	7	15	58	7	119	0	43	44	16	22	8
2918_1	45	245	185	34	240	57	49	27	494	213	18
2917_1	50	381	369	28	232	99	53	25	2202	452	184
2916_1	0	0	0	0	2	0	0	0	0	0	0
2915_1	0	5	7	0	2	0	0	1	7	4	0
2914_1	0	2	1	0	7	3	0	1	4	3	0
2913_1	0	1	3	1	6	0	1	1	3	1	1
2912_1	28	133	141	2	88	97	14	30	184	290	31
2911_1	4	16	11	1	15	0	0	7	68	31	0
2910_1	6	44	92	5	114	0	30	103	81	45	13
291_1	14	383	68	7	208	95	144	34	1281	963	11
2909_1	18	16	94	17	264	1	133	338	22	94	49
2908_1	3	11	8	0	7	0	6	2	5	8	0
2907_1	0	0	1	0	0	0	3	1	0	3	0
2906_1	1	40	27	0	36	17	55	24	1101	29	33
2905_1	18	80	30	6	144	3	25	22	525	59	13
2904_1	0	4	6	0	8	0	1	0	11	4	2
2903_1	197	114	87	95	483	0	27	116	41	46	16
2902_1	10	85	66	3	80	58	45	21	164	70	20
2901_1	11	30	78	12	110	1	61	110	12	49	8
2900_1	3	88	106	12	176	7	51	178	75	56	46
290_1	29	289	113	27	270	112	124	59	682	224	51
29_1	3	14	31	1	41	4	15	19	25	15	8
2899_1	1	2	6	1	7	0	1	4	3	4	1
2898_1	368	2681	917	171	2209	438	392	313	8193	960	191
2897_1	0	0	2	0	8	0	6	10	22	49	0
2896_1	0	0	0	0	3	0	0	0	0	0	0
2895_1	8	24	54	29	41	24	2	6	46	43	3
2894_1	6	6	27	1	61	3	34	18	52	129	3
2893_1	115	218	263	55	713	20	258	521	203	279	68
2892_1	0	5	4	2	8	2	0	2	22	18	1
2891_1	1	18	11	4	12	0	2	3	1	3	5
2890_1	5	86	51	0	88	23	25	7	230	71	7
289_1	0	0	1	0	0	0	0	0	2	1	1
2889_1	0	0	0	0	1	0	0	0	0	0	0
2888_1	28	192	144	31	253	36	51	50	543	145	35
2887_1	2	28	16	1	16	0	2	6	19	3	0
2886_1	640	4559	1563	301	3954	631	573	454	13470	1692	353
2885_1	2	11	19	11	35	0	4	1	30	10	2
2884_1	0	9	7	2	11	0	3	3	23	9	1
2883_1	0	0	1	0	2	0	0	1	4	0	1
2882_1	0	3	2	1	6	0	0	2	7	0	0
2881_1	0	0	0	0	1	0	1	1	1	0	0
2880_1	44	210	237	24	248	91	68	40	316	157	37
288_1	2	4	4	0	8	0	0	0	5	3	0
2879_1	42	380	105	47	203	59	24	36	268	188	9
2878_1	0	1	5	0	12	10	5	2	9	35	2
2877_1	2	16	15	3	8	0	0	4	22	13	5
2876_1	2	9	12	0	16	0	1	6	12	18	2
2875_1	4	9	8	1	11	3	4	4	35	10	3
2874_1	2	5	16	2	26	0	17	29	28	15	9
2873_1	383	201	466	250	542	62	59	57	68	265	11
2872_1	1	12	17	2	18	1	4	16	52	5	0
2871_1	5	31	44	10	45	0	1	3	39	33	0
2870_1	15	26	12	1	81	5	7	5	447	49	8
287_1	8	12	26	6	134	8	13	15	47	53	2
2869_1	3	6	4	0	13	6	8	1	18	81	0
2868_1	7	10	17	14	18	8	1	4	26	20	0
2867_1	29	416	199	42	248	202	90	29	498	178	15
2866_1	2	20	6	1	21	0	0	3	61	13	1
2865_1	27	219	91	25	199	82	51	21	438	131	31
2864_1	3	9	12	5	15	1	5	3	21	13	5
2863_1	0	7	3	1	9	3	9	3	85	4	1
2862_1	59	310	206	34	247	89	110	29	425	247	22
2861_1	4	18	34	5	30	0	3	21	20	17	7
2860_1	15	99	99	15	98	45	42	24	154	66	18
286_1	1	6	7	0	12	5	4	1	29	7	2
2859_1	1	2	24	0	19	2	8	6	26	27	3
2858_1	10	66	25	5	34	10	4	5	99	21	9
2857_1	2	20	47	1	87	2	8	28	25	13	13
2856_1	2	19	20	3	35	21	9	23	64	41	7
2855_1	1	7	0	3	12	0	0	3	6	2	0
2854_1	2	3	3	2	23	0	16	8	341	1	6
2853_1	0	0	2	0	1	1	2	1	3	1	0
2852_1	0	2	1	0	1	0	0	0	0	1	1
2851_1	12	107	31	7	118	28	18	13	88	39	3
2850_1	0	3	3	0	0	1	1	0	1	5	0
285_1	92	565	233	50	891	248	175	84	1706	308	73
2849_1	0	1	2	0	4	1	0	2	3	2	0
2848_1	15	47	24	3	56	16	6	22	162	75	10
2847_1	10	36	29	10	40	9	10	19	108	44	10
2846_1	5	31	22	5	57	16	29	18	112	47	8
2845_1	1	7	5	0	53	4	23	4	65	251	3
2844_1	124	1457	2004	82	439	275	141	80	2625	1051	258
2843_1	1	40	7	5	36	15	9	6	31	9	1
2841_1	0	0	0	0	0	0	0	1	0	1	0
2840_1	7	12	20	1	24	7	3	6	101	12	7
284_1	17	202	158	10	177	33	48	29	367	99	17
2839_1	1	1	15	0	4	0	1	2	16	10	1
2838_1	16	126	63	14	148	14	28	30	413	62	11
2837_1	0	2	5	3	7	14	0	3	8	21	1
2836_1	137	536	234	37	875	93	113	52	1875	252	74
2835_1	10	44	21	4	64	26	8	5	172	65	6
2834_1	14	26	48	2	75	10	7	15	56	20	4
2833_1	21	79	105	6	161	27	65	12	254	138	20
2832_1	10	67	83	12	71	28	28	40	179	70	14
2831_1	28	75	116	22	142	51	33	32	114	44	3
2830_1	1	6	2	0	3	0	0	0	1	1	0
283_1	73	564	700	50	512	209	100	156	1165	407	71
2829_1	0	0	0	0	0	0	1	1	2	0	0
2828_1	88	2179	636	134	414	336	464	199	4141	515	37
2827_1	0	0	0	0	0	0	1	0	0	0	0
2826_1	1	19	19	1	10	11	1	0	5	0	1
2825_1	7	10	19	0	40	5	4	6	73	17	4
2824_1	2	6	6	0	17	0	5	4	85	21	5
2823_1	0	3	8	1	10	0	2	9	19	6	1
2822_1	1	23	16	5	26	8	5	17	58	18	7
2821_1	10	49	74	1	73	9	4	4	175	52	7
2820_1	0	1	6	0	13	0	2	6	7	1	1
282_1	128	515	194	89	973	106	208	114	851	289	76
2819_1	58	301	61	26	508	135	231	30	670	314	15
2818_1	24	57	81	34	138	6	43	78	134	41	24
2817_1	3	14	19	4	15	2	8	9	38	17	3
2816_1	209	1226	427	104	1574	202	233	150	3865	622	198
2815_1	33	121	90	35	212	34	74	131	161	90	38
2814_1	0	1	1	0	2	0	1	0	4	1	1
2813_1	0	41	8	4	13	0	1	4	18	12	2
2812_1	0	2	1	0	0	0	0	0	9	1	1
2811_1	0	4	2	0	17	0	0	1	8	20	2
2810_1	3	9	6	2	17	1	5	5	56	14	1
281_1	1	1	6	3	8	0	5	2	13	14	2
2809_1	0	12	16	0	15	0	0	10	49	10	5
2808_1	0	2	2	0	8	7	0	1	4	14	2
2807_1	36	249	73	18	270	52	94	34	522	191	32
2806_1	10	15	13	7	70	9	10	31	29	13	4
2805_1	24	150	36	10	234	4	28	29	578	95	22
2804_1	6	12	11	2	16	14	9	2	22	14	1
2803_1	2	0	0	1	3	0	0	0	0	0	0
2802_1	1	0	6	0	70	0	117	2	56	13	0
2801_1	40	47	103	30	131	3	21	28	131	103	9
2800_1	7	24	17	5	59	0	3	16	52	10	0
280_1	0	0	3	2	9	0	10	4	7	2	3
28_1	9	115	22	11	96	12	34	12	299	96	8
2799_1	1	3	10	3	4	0	3	1	8	4	1
2798_1	29	156	118	14	176	91	20	57	378	182	28
2797_1	36	82	103	16	220	12	76	138	108	101	27
2796_1	54	60	79	43	151	13	29	19	27	237	1
2795_1	2	35	9	0	10	24	10	3	72	43	15
2794_1	2	18	15	5	20	1	10	8	26	22	4
2793_1	33	604	186	29	111	303	300	162	2338	177	36
2792_1	0	7	36	3	49	0	10	48	29	25	4
2791_1	5	31	4	5	45	4	11	5	69	21	5
2790_1	4	14	15	2	3	0	3	5	14	4	0
279_1	14	79	42	14	84	96	14	6	82	33	3
2789_1	2	11	17	0	49	12	4	12	94	249	9
2788_1	0	23	6	2	15	3	2	1	25	14	5
2787_1	5	9	3	0	3	0	1	0	7	4	0
2786_1	8	88	49	4	102	45	30	12	107	59	8
2785_1	15	36	48	10	74	6	12	8	59	71	2
2784_1	71	497	385	32	451	190	92	63	1831	471	84
2783_1	8	110	42	10	118	71	54	32	479	121	9
2782_1	13	135	43	11	121	21	23	15	237	80	15
2781_1	58	134	64	30	140	67	62	36	445	139	24
2780_1	14	31	92	11	135	14	62	201	48	78	38
278_1	4	13	11	1	25	1	13	2	60	21	2
2779_1	2	29	12	0	23	27	5	7	145	19	0
2778_1	4	28	9	0	58	12	18	5	120	48	4
2777_1	59	276	203	34	392	107	107	57	776	266	72
2776_1	4	29	48	3	96	0	10	35	58	11	5
2775_1	4	45	29	2	43	23	14	2	167	33	11
2774_1	0	0	1	0	2	0	0	1	15	1	1
2773_1	1	0	2	0	77	12	21	2	24	23	1
2772_1	264	1467	543	105	1731	205	268	209	4723	560	146
2771_1	6	18	12	1	68	18	43	11	150	58	3
2770_1	12	95	25	7	116	43	18	15	291	51	6
277_1	42	453	417	113	547	66	75	55	459	788	41
2769_1	0	9	8	0	12	24	7	7	140	20	3
2768_1	4	23	13	7	52	5	23	18	42	19	3
2767_1	30	228	40	21	182	26	13	31	237	101	39
2766_1	45	115	133	22	174	43	41	23	186	99	12
2765_1	0	0	0	0	1	0	0	1	0	0	0
2764_1	1	8	13	0	9	0	2	2	14	6	2
2763_1	1	16	17	7	14	5	0	2	27	16	0
2762_1	1	3	2	2	14	8	3	0	9	14	2
2761_1	2	3	2	0	11	0	0	3	4	6	2
2760_1	5	49	40	5	63	1	17	12	80	31	3
276_1	22	23	22	5	46	3	0	10	179	63	6
2759_1	5	8	3	1	14	0	1	1	19	7	2
2758_1	2	2	9	3	53	1	162	12	62	95	4
2757_1	0	2	0	0	0	0	0	0	2	0	1
2756_1	1	1	2	0	14	0	0	1	22	1	0
2755_1	0	4	1	2	13	10	3	3	3	4	0
2754_1	63	36	53	31	51	14	4	10	13	60	2
2753_1	0	0	2	0	6	0	1	1	1	1	0
2752_1	6	15	11	10	33	0	5	5	16	17	2
2751_1	19	22	46	10	93	4	16	18	50	27	5
2750_1	20	53	74	23	92	7	5	18	116	86	4
275_1	10	46	32	6	66	44	12	12	73	23	5
2749_1	21	313	50	13	150	32	18	24	779	260	43
2748_1	2	17	17	4	30	4	8	11	22	18	0
